hardware,depth_ratio,cx_ratio,init,circuit
rochester,6.394495412844036,5.9655172413793105,sabre,53Q_gate_Rochester_large_1_20_1.5_no.6
sycamore,4.551724137931035,6.632183908045977,random,53Q_depth_Sycamore_small_None_3_2.55_no.5
rochester,3.343137254901961,6.510769230769231,sabre,53Q_depth_Rochester_large_None_5_1.5_no.8
sycamore,4.372727272727273,5.2375,sa,53Q_depth_Sycamore_small_None_4_2.55_no.1
rochester,3.7941176470588234,6.621052631578947,sa,53Q_gate_Rochester_large_2_1_1.5_no.4
sycamore,4.275,3.8125,sa,53Q_gate_Sycamore_large_1_20_1.5_no.2
rochester,2.4477611940298507,6.964705882352941,sa,53Q_gate_Rochester_small_1_3_1.5_no.4
sycamore,4.351239669421488,6.006024096385542,random,53Q_depth_Sycamore_large_None_10_1.5_no.6
sycamore,3.0892857142857144,6.123076923076923,random,53Q_depth_Sycamore_small_None_4_1.5_no.1
rochester,6.82051282051282,11.474137931034482,identity,53Q_gate_Rochester_small_1_3_1.5_no.9
tokyo,2.8396946564885495,2.6441281138790034,sabre,20Q_depth_Tokyo_large_None_5_1.5_no.3
tokyo,1.5,1.6571428571428573,sa,20Q_gate_Tokyo_large_2_3_1.5_no.5
rochester,5.6938775510204085,6.708571428571428,sa,53Q_depth_Rochester_small_None_3_1.5_no.5
rochester,7.75,9.964071856287426,random,53Q_gate_Rochester_large_2_5_1.5_no.5
rochester,3.767605633802817,7.698630136986301,sabre,53Q_depth_Rochester_large_None_5_2.55_no.4
sycamore,3.142857142857143,7.737704918032787,identity,53Q_gate_Sycamore_small_2_1_1.5_no.1
tokyo,1.457142857142857,1.8928571428571428,sa,20Q_gate_Tokyo_large_1_3_1.5_no.6
tokyo,1.5754189944134078,2.4235294117647057,sabre,20Q_gate_Tokyo_large_2_20_1.5_no.5
rochester,3.2244897959183674,4.23936170212766,sabre,53Q_gate_Rochester_large_1_5_1.5_no.0
sycamore,6.021978021978022,5.172413793103448,sa,53Q_depth_Sycamore_large_None_4_2.55_no.9
rochester,6.269662921348314,5.090909090909091,sa,53Q_gate_Rochester_large_1_15_1.5_no.8
sycamore,5.709677419354839,5.427884615384615,identity,53Q_gate_Sycamore_small_2_20_1.5_no.5
sycamore,5.0,5.780373831775701,identity,53Q_gate_Sycamore_small_2_10_1.5_no.7
sycamore,5.224489795918367,6.559782608695652,random,53Q_gate_Sycamore_large_2_5_1.5_no.0
sycamore,5.081632653061225,6.0,random,53Q_gate_Sycamore_small_1_3_1.5_no.6
tokyo,2.081081081081081,2.783599088838269,identity,20Q_depth_Tokyo_large_None_10_1.5_no.8
rochester,3.710526315789474,4.6838235294117645,sabre,53Q_gate_Rochester_small_2_3_1.5_no.6
sycamore,6.01063829787234,6.449704142011834,identity,53Q_gate_Sycamore_large_2_15_1.5_no.3
sycamore,5.409836065573771,5.714285714285714,identity,53Q_gate_Sycamore_large_2_25_1.5_no.1
sycamore,4.027272727272727,5.844980940279543,random,53Q_depth_Sycamore_large_None_10_2.55_no.0
sycamore,2.6203703703703702,7.511764705882353,random,53Q_gate_Sycamore_small_1_3_1.5_no.8
sycamore,1.8024691358024691,5.081081081081081,sa,53Q_gate_Sycamore_small_2_2_1.5_no.8
rochester,4.275,7.634615384615385,sabre,53Q_gate_Rochester_small_2_3_1.5_no.8
tokyo,1.556547619047619,2.4702970297029703,identity,20Q_depth_Tokyo_large_None_10_1.5_no.6
sycamore,2.3878504672897196,4.882352941176471,sabre,53Q_depth_Sycamore_small_None_4_2.55_no.3
sycamore,5.953125,6.983050847457627,identity,53Q_depth_Sycamore_small_None_1_2.55_no.0
sycamore,3.6808510638297873,5.011627906976744,sabre,53Q_gate_Sycamore_large_2_4_1.5_no.1
sycamore,2.0425531914893615,5.417322834645669,sa,53Q_gate_Sycamore_small_1_2_1.5_no.9
sycamore,4.1,4.1291866028708135,sabre,53Q_depth_Sycamore_large_None_2_2.55_no.2
rochester,9.466666666666667,11.731707317073171,random,53Q_gate_Rochester_large_1_2_1.5_no.2
sycamore,2.3535353535353534,4.718562874251497,sabre,53Q_gate_Sycamore_large_2_5_1.5_no.4
tokyo,2.1272727272727274,3.0,random,20Q_gate_Tokyo_large_1_2_1.5_no.9
tokyo,2.1030534351145036,2.699300699300699,identity,20Q_gate_Tokyo_large_1_20_1.5_no.8
sycamore,4.025,3.709507042253521,sabre,53Q_gate_Sycamore_large_2_25_1.5_no.3
rochester,6.264367816091954,7.387387387387387,random,53Q_gate_Rochester_small_2_25_1.5_no.9
rochester,6.310344827586207,7.416666666666667,sabre,53Q_gate_Rochester_large_2_1_1.5_no.0
sycamore,5.277777777777778,8.358490566037736,identity,53Q_gate_Sycamore_large_2_0_1.5_no.2
sycamore,4.086826347305389,5.881594372801875,random,53Q_depth_Sycamore_small_None_10_2.55_no.4
sycamore,4.410256410256411,7.026785714285714,random,53Q_gate_Sycamore_large_1_1_1.5_no.0
tokyo,2.090909090909091,2.7413793103448274,identity,20Q_gate_Tokyo_large_2_10_1.5_no.0
rochester,5.0344827586206895,7.891608391608392,identity,53Q_gate_Rochester_large_1_10_1.5_no.7
sycamore,4.711864406779661,6.831460674157303,random,53Q_depth_Sycamore_large_None_1_2.55_no.3
sycamore,4.7272727272727275,5.901785714285714,sa,53Q_gate_Sycamore_large_1_0_1.5_no.8
tokyo,1.278688524590164,1.528301886792453,sa,20Q_gate_Tokyo_large_1_15_1.5_no.8
sycamore,5.057377049180328,5.123552123552123,random,53Q_gate_Sycamore_large_2_25_1.5_no.1
sycamore,3.6857142857142855,6.365384615384615,sa,53Q_gate_Sycamore_large_2_0_1.5_no.9
rochester,2.542372881355932,14.10958904109589,identity,53Q_gate_Rochester_large_2_1_1.5_no.1
rochester,4.666666666666667,11.266932270916335,identity,53Q_depth_Rochester_large_None_4_1.5_no.1
rochester,4.679245283018868,5.228346456692913,sa,53Q_gate_Rochester_large_2_10_1.5_no.9
rochester,5.102564102564102,4.947368421052632,sabre,53Q_gate_Rochester_large_1_3_1.5_no.2
rochester,6.709677419354839,13.681818181818182,identity,53Q_gate_Rochester_large_1_1_1.5_no.7
sycamore,3.033333333333333,6.552631578947368,random,53Q_depth_Sycamore_large_None_3_1.5_no.1
sycamore,6.333333333333333,6.7272727272727275,random,53Q_gate_Sycamore_large_2_3_1.5_no.2
rochester,4.674418604651163,6.8125,sabre,53Q_depth_Rochester_small_None_2_1.5_no.8
sycamore,2.489795918367347,5.269230769230769,sa,53Q_depth_Sycamore_small_None_3_1.5_no.6
sycamore,4.383333333333334,6.456140350877193,random,53Q_gate_Sycamore_small_1_5_1.5_no.4
rochester,6.34375,8.175510204081633,random,53Q_gate_Rochester_large_2_15_1.5_no.1
tokyo,1.7708333333333333,2.8230769230769233,random,20Q_depth_Tokyo_large_None_2_1.5_no.3
rochester,2.45,5.169117647058823,sabre,53Q_gate_Rochester_small_2_5_1.5_no.4
rochester,1.8644067796610169,5.8076923076923075,sa,53Q_gate_Rochester_large_1_1_1.5_no.9
rochester,3.91044776119403,5.007547169811321,sabre,53Q_gate_Rochester_small_1_15_1.5_no.7
sycamore,6.702702702702703,7.485915492957746,identity,53Q_gate_Sycamore_large_2_3_1.5_no.5
rochester,3.763157894736842,7.290322580645161,sa,53Q_gate_Rochester_small_2_3_1.5_no.9
sycamore,5.0,4.735099337748345,sabre,53Q_gate_Sycamore_small_1_10_1.5_no.4
rochester,8.482456140350877,7.33596214511041,identity,53Q_gate_Rochester_large_1_25_1.5_no.6
sycamore,2.811111111111111,4.544186046511628,sa,53Q_gate_Sycamore_small_2_10_1.5_no.1
rochester,4.546875,5.332129963898917,sabre,53Q_gate_Rochester_small_1_15_1.5_no.9
tokyo,1.4788732394366197,3.076923076923077,random,20Q_gate_Tokyo_large_2_2_1.5_no.4
rochester,6.4411764705882355,11.39090909090909,identity,53Q_depth_Rochester_small_None_1_1.5_no.0
rochester,5.0,5.587301587301587,sabre,53Q_depth_Rochester_large_None_2_2.55_no.7
rochester,7.642857142857143,11.906542056074766,random,53Q_gate_Rochester_large_2_1_1.5_no.7
rochester,6.731182795698925,5.879828326180258,sabre,53Q_gate_Rochester_large_2_25_1.5_no.5
sycamore,2.3263157894736843,7.699029126213592,identity,53Q_gate_Sycamore_small_2_2_1.5_no.6
sycamore,3.849056603773585,3.9066666666666667,sabre,53Q_gate_Sycamore_large_1_4_1.5_no.4
rochester,8.511111111111111,7.968181818181818,random,53Q_gate_Rochester_small_1_10_1.5_no.5
rochester,7.695364238410596,9.159784560143626,identity,53Q_depth_Rochester_large_None_10_2.55_no.6
sycamore,3.188888888888889,5.410179640718563,sabre,53Q_depth_Sycamore_large_None_3_2.55_no.3
rochester,2.4390243902439024,5.335164835164835,sa,53Q_gate_Rochester_large_1_5_1.5_no.1
sycamore,2.353448275862069,3.8309859154929575,sabre,53Q_gate_Sycamore_large_1_5_1.5_no.1
sycamore,7.061728395061729,6.828025477707007,random,53Q_gate_Sycamore_small_1_15_1.5_no.3
rochester,2.8412698412698414,6.973214285714286,sa,53Q_depth_Rochester_large_None_1_2.55_no.9
sycamore,3.088235294117647,7.575757575757576,identity,53Q_depth_Sycamore_small_None_3_1.5_no.5
rochester,5.024844720496894,8.621794871794872,identity,53Q_depth_Rochester_small_None_10_1.5_no.2
tokyo,1.1192660550458715,1.2181818181818183,sa,20Q_gate_Tokyo_large_2_10_1.5_no.4
sycamore,4.975,6.8604651162790695,random,53Q_gate_Sycamore_small_2_1_1.5_no.4
sycamore,2.2171945701357467,4.464285714285714,sabre,53Q_depth_Sycamore_small_None_5_2.55_no.2
rochester,4.466666666666667,4.482142857142857,sabre,53Q_gate_Rochester_small_1_1_1.5_no.4
tokyo,2.183333333333333,2.9315068493150687,identity,20Q_gate_Tokyo_large_1_2_1.5_no.2
tokyo,1.9879518072289157,3.0943396226415096,identity,20Q_gate_Tokyo_large_1_3_1.5_no.7
rochester,4.704545454545454,14.4,identity,53Q_gate_Rochester_small_2_1_1.5_no.2
sycamore,2.9588477366255144,6.595289079229122,random,53Q_depth_Sycamore_small_None_5_1.5_no.5
rochester,7.037735849056604,8.975961538461538,identity,53Q_gate_Rochester_small_2_10_1.5_no.5
tokyo,1.5416666666666667,2.3947368421052633,sabre,20Q_gate_Tokyo_large_2_5_1.5_no.8
tokyo,2.1136363636363638,3.0217391304347827,identity,20Q_gate_Tokyo_large_1_0_1.5_no.8
rochester,8.1875,10.53956834532374,random,53Q_gate_Rochester_large_2_4_1.5_no.1
tokyo,1.4635922330097086,1.9875,sa,20Q_depth_Tokyo_large_None_10_2.55_no.2
tokyo,2.358974358974359,2.188679245283019,sabre,20Q_gate_Tokyo_large_1_5_1.5_no.9
rochester,7.543689320388349,8.467532467532468,identity,53Q_depth_Rochester_large_None_10_1.5_no.9
rochester,5.98936170212766,8.46979865771812,random,53Q_gate_Rochester_small_1_15_1.5_no.3
rochester,6.2,10.883928571428571,identity,53Q_gate_Rochester_small_1_1_1.5_no.4
sycamore,4.863013698630137,6.478947368421053,random,53Q_depth_Sycamore_small_None_4_2.55_no.6
sycamore,3.1604938271604937,6.203426124197002,identity,53Q_depth_Sycamore_small_None_5_1.5_no.5
sycamore,5.892086330935252,5.048632218844984,identity,53Q_gate_Sycamore_small_1_25_1.5_no.2
sycamore,4.358974358974359,4.699386503067485,sa,53Q_gate_Sycamore_large_2_3_1.5_no.8
sycamore,5.5,5.133858267716535,identity,53Q_gate_Sycamore_small_1_15_1.5_no.0
sycamore,3.8333333333333335,5.21875,sabre,53Q_depth_Sycamore_large_None_2_1.5_no.2
sycamore,4.56,5.913265306122449,identity,53Q_gate_Sycamore_small_1_3_1.5_no.9
sycamore,6.91764705882353,5.579787234042553,identity,53Q_gate_Sycamore_large_1_10_1.5_no.4
sycamore,5.588709677419355,4.646677471636953,identity,53Q_gate_Sycamore_large_1_20_1.5_no.6
rochester,6.71875,10.71311475409836,random,53Q_gate_Rochester_large_1_3_1.5_no.6
sycamore,3.6458333333333335,5.173913043478261,sa,53Q_gate_Sycamore_large_1_3_1.5_no.9
rochester,5.071428571428571,7.174757281553398,sa,53Q_gate_Rochester_large_2_1_1.5_no.3
rochester,7.592592592592593,7.850202429149798,random,53Q_gate_Rochester_large_2_10_1.5_no.7
sycamore,4.034246575342466,5.397368421052631,sa,53Q_depth_Sycamore_small_None_4_2.55_no.6
tokyo,1.814102564102564,2.482490272373541,sabre,20Q_depth_Tokyo_large_None_5_1.5_no.4
sycamore,3.7739726027397262,4.044334975369458,sa,53Q_gate_Sycamore_large_1_25_1.5_no.1
rochester,3.341463414634146,6.816326530612245,sa,53Q_gate_Rochester_small_1_3_1.5_no.3
sycamore,3.1444444444444444,4.627906976744186,sabre,53Q_gate_Sycamore_small_2_10_1.5_no.1
tokyo,2.475,1.9767441860465116,sa,20Q_gate_Tokyo_large_2_2_1.5_no.1
tokyo,1.7,2.277027027027027,sabre,20Q_depth_Tokyo_large_None_2_2.55_no.8
tokyo,1.5833333333333333,2.0273972602739727,sa,20Q_gate_Tokyo_large_1_2_1.5_no.2
tokyo,2.017467248908297,2.465473145780051,sabre,20Q_gate_Tokyo_large_2_25_1.5_no.6
sycamore,3.75,3.7871853546910756,sabre,53Q_gate_Sycamore_small_1_20_1.5_no.9
rochester,5.115384615384615,7.810344827586207,sa,53Q_depth_Rochester_small_None_3_1.5_no.4
rochester,2.7375,7.180451127819549,sabre,53Q_depth_Rochester_small_None_2_2.55_no.4
rochester,5.3561643835616435,5.578034682080925,sa,53Q_gate_Rochester_small_2_20_1.5_no.2
sycamore,1.7608695652173914,4.837209302325581,sabre,53Q_depth_Sycamore_large_None_1_2.55_no.1
tokyo,1.6666666666666667,1.8734177215189873,sa,20Q_gate_Tokyo_large_2_20_1.5_no.3
rochester,5.904761904761905,9.46,identity,53Q_gate_Rochester_large_2_5_1.5_no.4
sycamore,4.239130434782608,5.061224489795919,sa,53Q_depth_Sycamore_small_None_5_2.55_no.4
rochester,4.0,7.297520661157025,sabre,53Q_depth_Rochester_small_None_1_1.5_no.4
rochester,7.644736842105263,6.727941176470588,identity,53Q_gate_Rochester_large_2_20_1.5_no.7
tokyo,1.816,2.8313953488372094,identity,20Q_depth_Tokyo_large_None_3_1.5_no.8
sycamore,4.3561643835616435,7.320754716981132,identity,53Q_depth_Sycamore_small_None_1_2.55_no.8
sycamore,4.411764705882353,7.634615384615385,identity,53Q_gate_Sycamore_small_2_0_1.5_no.3
tokyo,1.5323741007194245,1.8691588785046729,sa,20Q_depth_Tokyo_large_None_4_1.5_no.4
rochester,4.341176470588235,9.61340206185567,random,53Q_gate_Rochester_small_2_10_1.5_no.3
sycamore,3.8807339449541285,6.967971530249111,identity,53Q_depth_Sycamore_large_None_2_1.5_no.5
rochester,8.181818181818182,9.7,identity,53Q_gate_Rochester_large_1_5_1.5_no.2
sycamore,4.7227722772277225,5.341085271317829,identity,53Q_gate_Sycamore_small_2_25_1.5_no.8
rochester,3.4516129032258065,7.3478260869565215,sa,53Q_gate_Rochester_large_2_0_1.5_no.2
rochester,4.138888888888889,6.817391304347826,sa,53Q_gate_Rochester_small_1_2_1.5_no.2
tokyo,1.319277108433735,1.8571428571428572,sabre,20Q_depth_Tokyo_large_None_4_1.5_no.5
sycamore,3.656716417910448,4.444444444444445,sa,53Q_depth_Sycamore_large_None_10_1.5_no.2
sycamore,5.361111111111111,5.532374100719425,sabre,53Q_gate_Sycamore_large_2_1_1.5_no.4
rochester,5.592592592592593,7.832460732984293,sa,53Q_depth_Rochester_small_None_3_1.5_no.7
rochester,5.688524590163935,5.426934097421204,sa,53Q_gate_Rochester_large_1_10_1.5_no.6
rochester,2.7205882352941178,7.4825174825174825,sabre,53Q_depth_Rochester_large_None_2_1.5_no.6
sycamore,2.888888888888889,4.166666666666667,sabre,53Q_gate_Sycamore_large_2_0_1.5_no.1
sycamore,2.1616161616161618,6.822033898305085,identity,53Q_gate_Sycamore_large_2_1_1.5_no.0
tokyo,2.7472527472527473,3.094059405940594,identity,20Q_depth_Tokyo_large_None_3_1.5_no.6
rochester,4.362068965517241,16.1,random,53Q_gate_Rochester_small_1_0_1.5_no.7
sycamore,5.84375,7.440677966101695,random,53Q_depth_Sycamore_small_None_1_2.55_no.0
rochester,6.151515151515151,11.722772277227723,identity,53Q_gate_Rochester_small_2_3_1.5_no.7
rochester,7.545454545454546,10.58974358974359,identity,53Q_gate_Rochester_small_1_3_1.5_no.1
tokyo,2.0,2.7942583732057416,identity,20Q_gate_Tokyo_large_2_15_1.5_no.5
tokyo,2.479768786127168,2.9966555183946486,random,20Q_gate_Tokyo_large_2_20_1.5_no.4
sycamore,3.8870967741935485,4.161434977578475,sabre,53Q_gate_Sycamore_large_2_20_1.5_no.6
sycamore,4.378378378378378,4.496551724137931,sa,53Q_gate_Sycamore_small_2_25_1.5_no.7
rochester,9.472972972972974,7.5365239294710324,random,53Q_gate_Rochester_large_1_15_1.5_no.7
tokyo,2.2916666666666665,2.742857142857143,random,20Q_gate_Tokyo_large_2_3_1.5_no.5
sycamore,5.341463414634147,6.34319526627219,random,53Q_gate_Sycamore_small_2_5_1.5_no.9
sycamore,4.32258064516129,5.417582417582418,sa,53Q_depth_Sycamore_large_None_1_2.55_no.8
rochester,3.4237288135593222,5.671140939597316,sabre,53Q_gate_Rochester_small_1_5_1.5_no.9
sycamore,3.3763440860215055,5.438524590163935,sabre,53Q_depth_Sycamore_small_None_2_1.5_no.8
tokyo,2.3529411764705883,3.231404958677686,random,20Q_depth_Tokyo_large_None_2_1.5_no.0
sycamore,5.105263157894737,6.396648044692737,identity,53Q_gate_Sycamore_small_1_5_1.5_no.3
sycamore,3.272727272727273,5.272108843537415,random,53Q_gate_Sycamore_small_2_20_1.5_no.3
rochester,4.318840579710145,4.859756097560975,sa,53Q_gate_Rochester_large_2_15_1.5_no.0
rochester,3.8153846153846156,10.722627737226277,random,53Q_gate_Rochester_small_1_5_1.5_no.1
rochester,5.109756097560975,7.718446601941747,sa,53Q_depth_Rochester_large_None_5_2.55_no.8
rochester,7.024390243902439,11.894736842105264,identity,53Q_gate_Rochester_small_2_5_1.5_no.7
rochester,3.8153846153846156,4.302013422818792,sabre,53Q_gate_Rochester_large_1_10_1.5_no.5
sycamore,5.241379310344827,7.333333333333333,identity,53Q_depth_Sycamore_small_None_1_1.5_no.0
sycamore,4.68,4.642857142857143,sabre,53Q_gate_Sycamore_small_1_3_1.5_no.5
sycamore,4.34375,5.627118644067797,sa,53Q_depth_Sycamore_small_None_1_2.55_no.0
rochester,3.523076923076923,9.86861313868613,identity,53Q_gate_Rochester_small_1_5_1.5_no.1
sycamore,3.189189189189189,4.393103448275862,sabre,53Q_gate_Sycamore_small_1_2_1.5_no.0
rochester,4.390625,5.898876404494382,sabre,53Q_gate_Rochester_small_2_20_1.5_no.9
rochester,4.027777777777778,6.761904761904762,sa,53Q_gate_Rochester_large_1_4_1.5_no.0
tokyo,1.4166666666666667,2.5789473684210527,identity,20Q_gate_Tokyo_large_2_5_1.5_no.8
rochester,5.925373134328358,7.891608391608392,random,53Q_gate_Rochester_large_1_10_1.5_no.1
tokyo,2.040372670807453,2.449056603773585,random,20Q_gate_Tokyo_large_1_25_1.5_no.2
sycamore,6.647058823529412,7.757009345794392,random,53Q_gate_Sycamore_small_1_1_1.5_no.7
tokyo,1.841025641025641,2.9808612440191387,random,20Q_depth_Tokyo_large_None_4_2.55_no.8
tokyo,1.528205128205128,2.3779904306220097,sa,20Q_depth_Tokyo_large_None_4_2.55_no.8
rochester,4.344827586206897,6.651162790697675,sabre,53Q_gate_Rochester_small_2_1_1.5_no.7
sycamore,2.776758409785933,4.2811296534017975,sa,53Q_depth_Sycamore_small_None_10_2.55_no.1
rochester,3.1927710843373496,11.794871794871796,identity,53Q_depth_Rochester_small_None_2_1.5_no.7
tokyo,2.1470588235294117,2.7777777777777777,identity,20Q_depth_Tokyo_large_None_2_2.55_no.5
rochester,3.597560975609756,3.6871657754010694,sabre,53Q_gate_Rochester_small_2_20_1.5_no.7
sycamore,2.260869565217391,7.674418604651163,identity,53Q_depth_Sycamore_large_None_1_2.55_no.1
tokyo,1.797979797979798,1.793103448275862,sabre,20Q_gate_Tokyo_large_2_10_1.5_no.0
tokyo,1.72,2.1638795986622075,identity,20Q_gate_Tokyo_large_1_15_1.5_no.0
rochester,5.883720930232558,12.454545454545455,random,53Q_depth_Rochester_small_None_2_1.5_no.4
rochester,9.575757575757576,10.49056603773585,identity,53Q_gate_Rochester_large_2_3_1.5_no.4
rochester,3.8840579710144927,16.070588235294117,random,53Q_gate_Rochester_small_2_2_1.5_no.6
sycamore,5.119047619047619,7.558139534883721,random,53Q_gate_Sycamore_small_1_1_1.5_no.9
sycamore,3.8078602620087336,4.371061843640606,sabre,53Q_depth_Sycamore_large_None_10_1.5_no.1
rochester,3.433333333333333,4.925531914893617,sabre,53Q_gate_Rochester_small_2_1_1.5_no.9
tokyo,1.9811320754716981,2.670769230769231,identity,20Q_gate_Tokyo_large_2_25_1.5_no.8
sycamore,3.328358208955224,3.001569858712716,sabre,53Q_gate_Sycamore_large_1_20_1.5_no.3
rochester,4.47,3.883116883116883,sa,53Q_gate_Rochester_small_1_25_1.5_no.4
rochester,5.754601226993865,8.795131845841786,random,53Q_depth_Rochester_small_None_10_2.55_no.5
sycamore,4.486111111111111,3.973293768545994,sa,53Q_gate_Sycamore_large_1_10_1.5_no.7
rochester,5.675675675675675,5.409395973154362,sabre,53Q_gate_Rochester_large_2_3_1.5_no.1
sycamore,3.2747252747252746,4.853448275862069,sabre,53Q_depth_Sycamore_small_None_2_1.5_no.6
sycamore,5.8979591836734695,6.926108374384237,random,53Q_gate_Sycamore_large_1_3_1.5_no.1
rochester,4.235294117647059,8.442307692307692,sa,53Q_gate_Rochester_large_1_0_1.5_no.8
rochester,7.80327868852459,10.394736842105264,random,53Q_depth_Rochester_large_None_4_1.5_no.6
rochester,5.065573770491803,6.075,sabre,53Q_depth_Rochester_small_None_4_1.5_no.2
rochester,6.885714285714286,8.061224489795919,sa,53Q_gate_Rochester_small_2_2_1.5_no.8
sycamore,4.28,6.315436241610739,random,53Q_gate_Sycamore_small_2_5_1.5_no.7
sycamore,2.4275092936802976,5.817955112219451,random,53Q_depth_Sycamore_large_None_4_2.55_no.5
rochester,6.28,6.680412371134021,identity,53Q_gate_Rochester_small_1_15_1.5_no.4
rochester,2.8641975308641974,5.584905660377358,sabre,53Q_gate_Rochester_small_1_5_1.5_no.7
sycamore,5.701492537313433,5.386885245901639,random,53Q_gate_Sycamore_large_1_10_1.5_no.1
sycamore,4.559726962457338,6.11231884057971,identity,53Q_depth_Sycamore_large_None_10_2.55_no.3
sycamore,6.71578947368421,6.780141843971631,identity,53Q_depth_Sycamore_large_None_4_1.5_no.5
sycamore,2.770642201834862,7.047120418848167,identity,53Q_gate_Sycamore_large_1_4_1.5_no.0
rochester,7.769230769230769,9.348684210526315,identity,53Q_gate_Rochester_large_1_3_1.5_no.2
rochester,7.253521126760563,7.286184210526316,random,53Q_gate_Rochester_small_2_15_1.5_no.5
sycamore,3.8142857142857145,5.2153284671532845,sa,53Q_depth_Sycamore_small_None_2_1.5_no.7
rochester,6.323529411764706,13.23076923076923,random,53Q_depth_Rochester_small_None_1_1.5_no.3
tokyo,1.9866666666666666,2.8333333333333335,identity,20Q_gate_Tokyo_large_1_4_1.5_no.8
sycamore,4.867924528301887,4.711627906976744,sa,53Q_gate_Sycamore_large_2_20_1.5_no.8
